ISSCAP CODE,Species,Category,Source,Family,SpcID,StudyLocality,Region,StartYear,EndYear,Gear,GScore,GRank,Sex,K,KRank,M,F,Z,Tzero,ExpRate,ERRank,LenYear1,LenYear2,LenYear3,LenYear4,Yield,FecundityMin,FecundityMax,Fecundity,FcRank,MeanSizeMin,MeanSizeMax,MeanSize,LengthRangeMin,LengthRangeMax,Lr,Linf,LinfRank,MeanSizeByLinf,MeanSizeByLm,LrByLinf,LrRank,LmMin,LmMax,Lm,LmBL,LmRank,SpawningSeason,NumSpawningMonths,NSMRank,Dist,DistRank,MTL,MTLRank,BLD,BLDRank,CPI,CPIRank,PriceRank,RankTotal
45.0,Metapenaeus affinis,SC,"Ph.D.thesis, 1996 Smitha, CIFE",PENAEIDAE,4031.0,Maharashtra,NW,1986.0,1988.0,Trawlnet,12.4,4,M,0.6,2,1.09,3.92,5.01,0.0,0.7824351,5.0,88.0,135.0,0.0,0.0,0.0,,,338000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,6,0.0,0.0,0.0,0,0.0,0.0,89,0.458762886597938,6,,0,0.0,88.82,6,2.51,5,6.66666666666667,3,298.6,4,4,51.0
45.0,Metapenaeus affinis,SC,"Ph.D.thesis, 1996 Smitha, CIFE",PENAEIDAE,4031.0,Maharashtra,NW,1986.0,1988.0,Trawlnet,12.4,4,F,0.56,2,1.11,3.02,4.13,0.0,0.7312348,5.0,104.0,160.0,0.0,0.0,0.0,155000.0,338000.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,5,0.0,0.0,0.0,0,0.0,0.0,89,0.377118644067797,4,,0,0.0,88.82,6,2.51,5,6.66666666666667,3,298.6,4,4,48.0
45.0,Metapenaeus affinis,SC,"IJMS, 1997,26 Chakraborty et al",PENAEIDAE,4031.0,Maharashtra,NW,1987.0,1990.0,Trawlnet,12.4,4,M,1.5,5,2.78,1.12,4.6,0.0,0.2434783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5,6,0.0,0.0,0.0,0,0.0,0.0,89,0.587458745874587,5,,0,0.0,88.82,6,2.51,5,6.66666666666667,3,298.6,4,4,49.0
45.0,Metapenaeus affinis,SC,"IJMS, 1997,26 Chakraborty et al",PENAEIDAE,4031.0,Maharashtra,NW,1987.0,1990.0,Trawlnet,12.4,4,F,1.47,5,2.58,4.2,6.78,0.0,0.619469,4.0,0.0,0.0,0.0,0.0,0.0,155000.0,338000.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,188.8,6,0.0,0.0,0.0,0,0.0,0.0,89,0.471398305084746,6,,0,0.0,88.82,6,2.51,5,6.66666666666667,3,298.6,4,4,53.0
45.0,Metapenaeus brevicornis,SC,"Ph.D.thesis, Smitha 1990 CIFE",PENAEIDAE,4032.0,Maharashtra,NW,1986.0,1988.0,Trawlnet,14.0,5,F,0.78,3,2.0,2.21,4.41,0.0,0.5011338,3.0,94.0,134.0,0.0,0.0,0.0,0.0,0.0,250000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,6,0.0,0.0,0.0,0,0.0,0.0,80,0.46242774566474,6,,0,0.0,39.57,3,2.51,5,6.66666666666667,3,298.6,4,4,48.0
45.0,Metapenaeus brevicornis,SC,"Ph.D.thesis, Smitha 1990 CIFE",PENAEIDAE,4032.0,Maharashtra,NW,1986.0,1988.0,Trawlnet,14.0,5,M,0.58,2,2.3,2.97,5.27,0.0,0.5635673,3.0,62.0,100.0,0.0,0.0,0.0,0.0,0.0,250000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,6,0.0,0.0,0.0,0,0.0,0.0,80,0.555555555555556,5,,0,0.0,39.57,3,2.51,5,6.66666666666667,3,298.6,4,4,46.0
45.0,Metapenaeus dobsoni,SC,Lalithadevi 1987 IJF 34: 245-264,PENAEIDAE,4033.0,Kakinada,SE,1983.0,1986.0,Trawlnet,13.5,5,F,1.69,6,3.44,9.28,12.72,0.0,0.7295597,5.0,0.0,0.0,0.0,0.0,0.0,34500.0,160000.0,160000,6.0,0.0,0.0,0.0,0.0,0.0,51.0,140.0,6,0.0,,0.364285714285714,4,,,69,0.492857142857143,6,,3,5.0,36.99,3,2.51,5,6.66666666666667,3,81.5,1,4,59.0
45.0,Metapenaeus dobsoni,SC,AR2005-06,PENAEIDAE,4033.0,Karnataka,SW,2005.0,2006.0,Trawlnet,13.5,5,F,1.2,4,2.23,3.15,5.38,0.0,0.5855018,3.0,0.0,0.0,0.0,0.0,0.0,34500.0,160000.0,160000,6.0,0.0,0.0,0.0,0.0,0.0,61.0,119.0,6,0.0,,0.512605042016807,2,0.0,0.0,69,0.579831932773109,5,,12,1.0,36.99,3,2.51,5,6.66666666666667,3,662.8,6,4,53.0
45.0,Metapenaeus dobsoni,SC,Lalithadevi 1987 IJF 34: 245-264,PENAEIDAE,4033.0,Kakinada,SE,1983.0,1986.0,Trawlnet,13.5,5,M,1.89,6,2.54,9.97,12.51,0.0,0.7969624,5.0,0.0,0.0,0.0,0.0,0.0,34500.0,160000.0,160000,6.0,0.0,0.0,0.0,0.0,0.0,47.0,117.0,6,0.0,,0.401709401709402,3,0.0,0.0,69,0.58974358974359,5,,3,5.0,36.99,3,2.51,5,6.66666666666667,3,81.5,1,4,57.0
45.0,Metapenaeus dobsoni,SC,AR2005-06,PENAEIDAE,4033.0,Karnataka,SW,2005.0,2006.0,Trawlnet,13.5,5,M,1.0,4,1.94,3.28,5.22,0.0,0.6283525,4.0,0.0,0.0,0.0,0.0,0.0,34500.0,160000.0,160000,6.0,0.0,0.0,0.0,0.0,0.0,61.0,97.0,6,0.0,,0.628865979381443,1,0.0,0.0,69,0.711340206185567,2,,12,1.0,36.99,3,2.51,5,6.66666666666667,3,662.8,6,4,50.0
45.0,Metapenaeus dobsoni,SC,"IJF 1978, 25  Ramamurthy,",PENAEIDAE,4033.0,Manglore,SW,1962.0,1971.0,trawl,13.5,5,M,0.12,1,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000,6.0,0.0,0.0,0.0,0.0,0.0,60.0,109.1,6,0.0,0.0,0.549954170485793,2,0.0,0.0,69,0.632447296058662,4,JAN-DEC,12,1.0,36.99,3,2.51,5,6.66666666666667,3,662.8,6,4,46.0
45.0,Metapenaeus dobsoni,SC,"IJF 1978, 25  Ramamurthy,",PENAEIDAE,4033.0,Manglore,SW,1962.0,1971.0,trawl,13.5,5,F,0.18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34500.0,160000.0,160000,6.0,0.0,0.0,0.0,0.0,0.0,60.0,120.9,6,0.0,0.0,0.496277915632754,3,0.0,0.0,69,0.570719602977667,5,JAN-DEC,12,1.0,36.99,3,2.51,5,6.66666666666667,3,662.8,6,4,48.0
45.0,Metapenaeus dobsoni,SC,CMFRI annual report 2008-2009,PENAEIDAE,4033.0,Andhra Pradesh,SE,2007.0,2008.0,Trawl,13.5,5,M,1.4,5,1.54,5.24,6.78,0.0,0.7728613,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000,6.0,0.0,0.0,0.0,0.0,0.0,56.0,119.0,6,0.0,0.0,0.470588235294118,3,0.0,0.0,69,0.579831932773109,5,,3,5.0,36.99,3,2.51,5,6.66666666666667,3,81.5,1,4,56.0
45.0,Metapenaeus dobsoni,SC,CMFRI annual report 2008-2009,PENAEIDAE,4033.0,Andhra Pradesh,SE,2007.0,2008.0,Trawl,13.5,5,F,1.75,6,1.78,9.38,11.14,0.0,0.8420107,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000,6.0,0.0,0.0,0.0,0.0,0.0,56.0,125.0,6,0.0,0.0,0.448,3,0.0,0.0,69,0.552,5,,3,5.0,36.99,3,2.51,5,6.66666666666667,3,81.5,1,4,58.0
45.0,Metapenaeus dobsoni,SC,CMFRI annual report 2008-2009,PENAEIDAE,4033.0,Karnataka,SW,2008.0,2009.0,Trawlnet,13.5,5,C,1.2,4,2.23,1.59,3.82,0.0,0.4162304,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000,6.0,0.0,0.0,0.0,0.0,0.0,61.0,119.0,6,0.0,0.0,0.512605042016807,2,0.0,0.0,69,0.579831932773109,5,,0,0.0,36.99,3,2.51,5,6.66666666666667,3,662.8,6,4,51.0
45.0,Metapenaeus monoceros,SC,Rao 1994 JMBAI 36: 1-18,PENAEIDAE,4035.0,Kakinada,SE,1974.0,1977.0,Trawlnet,4.5,1,M,1.68,6,2.42,1.94,4.36,0.0,0.4449541,2.0,95.0,142.0,163.0,,,155000.0,416273.0,338000,6.0,,,,,,84.0,178.0,6,,,0.471910112359551,3,,,112,0.629213483146067,4,,0,0.0,58.92,4,3.02,4,6.25,3,81.5,1,5,45.0
45.0,Metapenaeus monoceros,SC,Rao 1994 JMBA 36: 1-18,PENAEIDAE,4035.0,Kakinada,SE,1974.0,1977.0,Trawlnet,4.5,1,F,1.62,6,2.22,1.44,3.66,0.0,0.3934426,1.0,105.0,162.0,187.0,,,155000.0,416273.0,416273,6.0,,,,,,84.0,207.0,5,,,0.405797101449275,3,,,116,0.560386473429952,5,,0,0.0,58.92,4,3.02,4,6.25,3,81.5,1,5,44.0
45.0,Metapenaeus monoceros,SC,Smitha 1990 PhD thesis Mumbai Univ,PENAEIDAE,4035.0,Maharashtra,NW,1986.0,1988.0,Trawlnet,4.5,1,M,0.72,3,2.5,4.2,6.7,0.0,0.6268657,4.0,102.0,152.0,,,,155000.0,338000.0,338000,6.0,,,,,,84.0,201.0,5,,,0.417910447761194,3,,,112,0.557213930348259,5,,0,0.0,58.92,4,3.02,4,6.25,3,298.6,4,5,47.0
45.0,Metapenaeus monoceros,SC,Smitha 1990 PhD thesis Mumbai Univ,PENAEIDAE,4035.0,Maharashtra,NW,1986.0,1988.0,Trawlnet,4.5,1,F,0.68,3,2.5,2.67,5.17,0.0,0.516441,3.0,124.0,182.0,,,,155000.0,338000.0,338000,6.0,,,,,,84.0,250.0,5,,,0.336,4,,,112,0.448,5,,0,0.0,58.92,4,3.02,4,6.25,3,298.6,4,5,47.0
45.0,Metapenaeus monoceros,SC,"IJF1993,40(1,2)Sukumaran et al",PENAEIDAE,4035.0,Vishakhapatanam,SE,1985.0,1989.0,Trawlnet,4.5,1,M,1.8,6,1.8,6.25,8.05,0.0,0.7763975,5.0,149.0,0.0,0.0,0.0,0.0,155000.0,,338000,6.0,0.0,0.0,0.0,0.0,0.0,84.0,180.0,6,0.0,,0.466666666666667,3,0.0,0.0,96,0.533333333333333,6,Jan_apr,4,5.0,58.62,4,3.02,4,6.25,3,81.5,1,5,55.0
45.0,Metapenaeus monoceros,SC,Trophic  Modelling of Arabian Sea of Karnataka,PENAEIDAE,4035.0,Mangalore,SW,2000.0,2001.0,Trawlnet,4.5,1,C,2.7,6,3.95,4.02,7.97,0.0,0.5043915,3.0,,,,,2267.0,155000.0,338000.0,338000,6.0,,,120.0,,,70.0,195.0,6,0.615384615384615,1.0,0.358974358974359,4,,,120,0.615384615384615,4,"Nov, Dec",2,6.0,58.92,4,3.02,4,6.25,3,662.8,6,5,58.0
45.0,Metapenaeus monoceros,SC,AR05-06,PENAEIDAE,4035.0,Karnataka,SW,2005.0,2006.0,Trawlnet,4.5,1,F,1.6,6,2.82,2.94,5.76,0.0,0.5104166,3.0,0.0,0.0,0.0,0.0,0.0,155000.0,338000.0,338000,6.0,0.0,0.0,120.0,0.0,0.0,70.0,192.0,6,0.0,,0.364583333333333,4,0.0,0.0,120,0.625,4,,2,6.0,58.92,4,3.02,4,6.25,3,662.8,6,5,58.0
45.0,Metapenaeus monoceros,SC,AR05-06,PENAEIDAE,4035.0,Karnataka,SW,2005.0,2006.0,Trawlnet,4.5,1,M,1.4,5,2.52,2.23,4.75,0.0,0.4694737,2.0,0.0,0.0,0.0,0.0,0.0,155000.0,338000.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,70.0,150.0,6,0.0,,0.466666666666667,3,0.0,0.0,120,0.8,1,,2,6.0,58.92,4,3.02,4,6.25,3,662.8,6,5,52.0
45.0,Metapenaeus monoceros,SC,"IJF1993,40(1,2)Sukumaran et al",PENAEIDAE,4035.0,Vishakhapatanam,SE,1985.0,1989.0,Trawlnet,4.5,1,F,1.8,6,1.8,4.53,6.33,0.0,0.7156398,5.0,173.0,0.0,0.0,0.0,0.0,155000.0,338000.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,5,0.0,,0.4,4,0.0,0.0,116,0.552380952380952,5,Jan_apr,4,5.0,58.92,4,3.02,4,6.25,3,81.5,1,5,54.0
45.0,Metapenaeus monoceros,SC,"IJF1999,46(3) Nandakumar et al",PENAEIDAE,4035.0,Kerala,SW,1991.0,1993.0,Trawlnet,4.5,1,F,1.8,6,2.35,4.71,7.06,0.0,0.6671388,4.0,0.0,0.0,0.0,0.0,0.0,155000.0,47930.0,390709,6.0,0.0,0.0,0.0,0.0,0.0,70.0,240.0,5,0.0,,0.291666666666667,5,114.0,120.0,114,0.475,6,"Dec-Apr,Aug sep",7,3.0,58.92,4,3.02,4,6.25,3,662.8,6,5,58.0
45.0,Metapenaeus monoceros,SC,"IJF1999,46(3) Nandakumar et al",PENAEIDAE,4035.0,Kerala,SW,1991.0,1993.0,Trawlnet,4.5,1,M,1.5,5,2.35,5.4,7.75,0.0,0.6967742,4.0,0.0,0.0,0.0,0.0,0.0,155000.0,,338000,6.0,0.0,0.0,0.0,0.0,0.0,70.0,170.0,6,0.0,,0.411764705882353,3,95.0,100.0,95,0.558823529411765,5,"Dec-Apr,Aug sep",7,3.0,58.92,4,3.02,4,6.25,3,662.8,6,5,55.0
45.0,Metapenaeus monoceros,SC,CMFRI annual report 2008-2009,PENAEIDAE,4035.0,Andhra Pradesh,SE,2007.0,2008.0,Trawlnet,4.5,1,F,1.78,6,1.51,6.52,8.03,0.0,0.8119552,6.0,0.0,0.0,0.0,0.0,0.0,0.0,416273.0,416273,6.0,0.0,0.0,0.0,0.0,0.0,84.0,225.0,5,0.0,0.0,0.373333333333333,4,0.0,0.0,120,0.533333333333333,6,,0,,58.92,4,3.02,4,6.25,3,81.5,1,5,
45.0,Metapenaeus monoceros,SC,"IJMS, 1997,26 Chakraborty et al",PENAEIDAE,4035.0,Maharashtra,NW,1987.0,1990.0,Trawlnet,4.5,1,M,1.35,5,2.5,2.0,4.5,0.0,0.4444444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,84.0,180.5,6,0.0,0.0,0.465373961218837,3,0.0,0.0,112,0.620498614958449,4,,0,0.0,58.92,4,3.02,4,6.25,3,298.6,4,5,47.0
45.0,Metapenaeus monoceros,SC,"IJMS, 1997,26 Chakraborty et al",PENAEIDAE,4035.0,Maharashtra,NW,1987.0,1990.0,Trawlnet,4.5,1,F,1.4,5,2.4,1.42,3.82,0.0,0.3717277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,84.0,219.2,5,0.0,0.0,0.383211678832117,4,0.0,0.0,112,0.510948905109489,6,,0,0.0,58.92,4,3.02,4,6.25,3,298.6,4,5,48.0
45.0,Metapenaeus monoceros,SC,"IJF1993,40(1,2)Sukumaran et al",PENAEIDAE,4035.0,Veraval,NW,1985.0,1989.0,Trawlnet,4.5,1,F,1.8,6,1.8,2.37,4.17,0.0,0.5683453,3.0,173.0,0.0,0.0,0.0,0.0,155000.0,338000.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,5,0.0,,0.4,4,0.0,0.0,96,0.457142857142857,6,Jan-Mar,3,5.0,58.92,4,3.02,4,6.25,3,298.6,4,5,56.0
45.0,Metapenaeus monoceros,SC,"IJF1993,40(1,2)Sukumaran et al",PENAEIDAE,4035.0,Veraval,NW,1985.0,1989.0,Trawlnet,4.5,1,M,1.8,6,1.8,2.48,4.28,0.0,0.5794392,3.0,149.0,0.0,0.0,0.0,0.0,155000.0,338000.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,84.0,180.0,6,0.0,,0.466666666666667,3,0.0,0.0,135,0.75,2,Jan-Mar,3,5.0,58.92,4,3.02,4,6.25,3,298.6,4,5,52.0
45.0,Metapenaeus monoceros,SC,"IJF1993,40(1,2)Sukumaran et al",PENAEIDAE,4035.0,Mumbai,NW,1985.0,1989.0,Trawlnet,4.5,1,F,1.8,6,1.8,2.88,4.68,0.0,0.6153846,4.0,173.0,0.0,0.0,0.0,0.0,155000.0,338000.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,84.0,210.0,5,0.0,,0.4,4,0.0,0.0,135,0.642857142857143,4,"Mar-Jun,Aug,Feb",6,4.0,58.92,4,3.02,4,6.25,3,298.6,4,5,54.0
45.0,Metapenaeus monoceros,SC,"IJF1993,40(1,2)Sukumaran et al",PENAEIDAE,4035.0,Mumbai,NW,1985.0,1989.0,Trawlnet,4.5,1,M,1.8,6,1.8,4.05,5.85,0.0,0.6923077,4.0,149.0,0.0,0.0,0.0,0.0,155000.0,338000.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,84.0,180.0,6,0.0,,0.466666666666667,3,0.0,0.0,135,0.75,2,"Mar-Jun,Aug,Feb",4,5.0,58.92,4,3.02,4,6.25,3,298.6,4,5,53.0
45.0,Metapenaeus monoceros,SC,"IJF,1987,34(3), Laithadevi",PENAEIDAE,4035.0,Kakinada,SE,1987.0,1987.0,Trawlnet,4.5,1,M,0.972,4,1.81,6.17,7.98,0.0,0.773183,5.0,0.0,0.0,0.0,0.0,0.0,53684.0,416273.0,416273,6.0,0.0,0.0,0.0,0.0,55.0,84.0,208.0,5,0.0,0.0,0.403846153846154,3,0.0,0.0,120,0.576923076923077,5,,0,0.0,58.92,4,3.02,4,6.25,3,81.5,1,5,46.0
45.0,Metapenaeus monoceros,SC,"IJF,1987,34(3), Laithadevi",PENAEIDAE,4035.0,Kakinada,SE,1987.0,1987.0,Trawlnet,4.5,1,F,0.996,4,1.84,3.65,5.49,0.0,0.6648452,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416273,6.0,0.0,0.0,0.0,0.0,62.0,84.0,216.0,5,0.0,0.0,0.388888888888889,4,0.0,0.0,120,0.555555555555556,5,,0,0.0,58.92,4,3.02,4,6.25,3,81.5,1,5,46.0
45.0,Metapenaeus monoceros,SC,"Proc.Mar,Fishing and Fish Processing 1988, George",PENAEIDAE,4035.0,Karwar,SE,1988.0,1988.0,Trawlnet,4.5,1,M,0.47,2,1.88,2.69,3.16,0.0,0.8512658,6.0,0.0,0.0,0.0,0.0,0.0,155000.0,338000.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,70.0,190.0,6,0.0,0.0,0.368421052631579,4,0.0,0.0,112,0.589473684210526,5,,0,0.0,58.92,4,3.02,4,6.25,3,81.5,1,5,47.0
45.0,Metapenaeus monoceros,SC,"Proc.Mar,Fishing and Fish Processing 1988, George",PENAEIDAE,4035.0,Karwar,SE,1988.0,1988.0,Trawlnet,4.5,1,F,0.45,2,1.8,0.61,1.06,0.0,0.5754718,3.0,0.0,0.0,0.0,0.0,0.0,155000.0,338000.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,5,0.0,0.0,0.311111111111111,4,0.0,0.0,112,0.497777777777778,6,,2,6.0,58.92,4,3.02,4,6.25,3,81.5,1,5,50.0
45.0,Metapenaeus monoceros,SC,CMFRI annual report 2008-2009,PENAEIDAE,4035.0,Karnataka,SW,2008.0,2009.0,Trawlnet,4.5,1,C,1.5,5,2.23,3.17,5.4,0.0,0.587037,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,70.0,123.0,6,0.0,0.0,0.569105691056911,2,0.0,0.0,120,0.975609756097561,1,,2,6.0,58.92,4,3.02,4,6.25,3,662.8,6,5,52.0
45.0,Metapenaeus monoceros,SC,CMFRI annual report 2008-2009,PENAEIDAE,4035.0,Andhra Pradesh,SE,2007.0,2008.0,Trawlnet,4.5,1,M,2.2,6,1.84,6.95,8.79,0.0,0.7906712,5.0,0.0,0.0,0.0,0.0,0.0,0.0,416273.0,338000,6.0,0.0,0.0,0.0,0.0,0.0,84.0,185.0,6,0.0,0.0,0.454054054054054,3,0.0,0.0,120,0.648648648648649,4,,0,,58.92,4,3.02,4,6.25,3,81.5,1,5,
45.0,Parapenaeopsis hardwickii,SC,Smitha 1990 PhD thesis Mumbai Univ,PENAEIDAE,4042.0,Maharashtra,NW,1986.0,1988.0,Trawlnet,9.1,3,M,1.65,6,1.7,1.32,3.02,0.0,0.4370861,2.0,59.0,65.0,0.0,0.0,0.0,17250.0,121570.0,121570,5.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,6,0.0,,0.0,0,0.0,0.0,73,0.465,6,,0,0.0,64.52,4,2.51,5,6.66666666666667,3,298.6,4,4,48.0
45.0,Parapenaeopsis hardwickii,SC,Smitha 1990 PhD thesis Mumbai Univ,PENAEIDAE,4042.0,Maharashtra,NW,1986.0,1988.0,Trawlnet,9.1,3,F,0.69,3,1.94,4.15,6.09,0.0,0.681445,4.0,78.0,117.0,0.0,0.0,0.0,17250.0,121570.0,121570,5.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,6,0.0,,0.0,0,0.0,0.0,73,0.464968152866242,6,,0,0.0,64.52,4,2.51,5,6.66666666666667,3,298.6,4,4,47.0
45.0,Parapenaeopsis maxillipedo,SC,"IJF,2000, 47(3), Thangaraj",PENAEIDAE,4043.0,Chennai,SE,1989.0,1999.0,Trawlnet,12.1,4,M,2.6132,6,3.8301,3.0985,8.54,,0.362822,1.0,100.0,107.0,,,,,,200000,6.0,,,,41.0,105.0,0.0,108.01,6,,,0.0,0,,,59,0.546245717989075,6,,3,5.0,92.3,6,2.51,5,6.25,3,81.5,1,3,52.0
45.0,Parapenaeopsis maxillipedo,SC,"IJF,2000, 47(3), Thangaraj",PENAEIDAE,4043.0,Chennai,SE,1989.0,1999.0,Trawlnet,12.1,4,F,2.214,6,4.372,4.863,6.39,,0.7610329,5.0,105.0,116.0,,,,,,200000,6.0,,,,41.0,115.0,0.0,117.7,6,,,0.0,0,,,59,0.501274426508071,6,"Jun,Aug,Oct",3,5.0,92.3,6,2.51,5,6.25,3,81.5,1,3,56.0
45.0,Parapenaeopsis stylifera,SC,AR2005-06,PENAEIDAE,4045.0,Karnataka,SW,2005.0,2006.0,Trawlnet,11.7,4,F,1.5,5,2.67,1.83,4.5,0.0,0.4066667,2.0,0.0,0.0,0.0,0.0,0.0,39500.0,236000.0,236000,6.0,0.0,0.0,0.0,0.0,0.0,46.0,123.0,6,0.0,,0.373983739837398,4,0.0,0.0,75,0.609756097560976,4,,3,5.0,79.14,5,2.51,5,8.33333333333333,3,662.8,6,4,59.0
45.0,Parapenaeopsis stylifera,SC,Smitha 1990 PhD thesis Mumbai Univ,PENAEIDAE,4045.0,Maharashtra,NW,1986.0,1988.0,Trawlnet,11.7,4,M,0.78,3,3.0,4.1,7.1,0.0,0.5774648,3.0,74.0,96.0,0.0,0.0,0.0,39500.0,236000.0,236000,6.0,0.0,0.0,0.0,0.0,0.0,56.0,133.0,6,0.0,,0.421052631578947,3,0.0,0.0,75,0.56390977443609,5,MAR-MAY,3,5.0,79.14,5,2.51,5,8.33333333333333,3,298.6,4,4,56.0
45.0,Parapenaeopsis stylifera,SC,AR2005-06,PENAEIDAE,4045.0,Karnataka,SW,2005.0,2006.0,Trawlnet,11.7,4,M,1.3,5,2.4,1.8,4.2,0.0,0.4285714,2.0,0.0,0.0,0.0,0.0,0.0,39500.0,236000.0,236000,6.0,0.0,0.0,0.0,0.0,0.0,46.0,98.0,6,0.0,,0.469387755102041,3,0.0,0.0,75,0.76530612244898,1,,3,5.0,79.14,5,2.51,5,8.33333333333333,3,662.8,6,4,55.0
45.0,Parapenaeopsis stylifera,SC,Smitha 1990 PhD thesis Mumbai Univ,PENAEIDAE,4045.0,Maharashtra,NW,1986.0,1988.0,Trawlnet,11.7,4,F,0.81,3,2.32,4.9,7.22,0.0,0.6786704,4.0,87.0,127.0,0.0,0.0,0.0,39500.0,236000.0,236000,6.0,0.0,0.0,0.0,0.0,0.0,56.0,160.0,6,0.0,,0.35,4,0.0,0.0,75,0.46875,6,MAR-MAY,3,5.0,79.14,5,2.51,5,8.33333333333333,3,298.6,4,4,59.0
45.0,Parapenaeopsis stylifera,SC,IJF49(4) 2002 Sarada,PENAEIDAE,4045.0,Calicut,SW,1987.0,1992.0,TRAWLNET,11.7,4,M,2.47,6,2.7,7.13,9.83,0.0,0.7253307,5.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,236000,6.0,0.0,0.0,0.0,0.0,0.0,51.0,111.8,6,0.0,0.0,0.456171735241503,3,0.0,0.0,75,0.670840787119857,3,"OCT,NOV,DEC",3,5.0,79.14,5,2.51,5,8.33333333333333,3,662.8,6,4,61.0
45.0,Parapenaeopsis stylifera,SC,IJF49(4) 2002 Sarada,PENAEIDAE,4045.0,Calicut,SW,1987.0,1992.0,TRAWLNET,11.7,4,F,2.29,6,2.5,3.91,6.4,0.0,0.6109375,4.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,236000,6.0,0.0,0.0,0.0,0.0,0.0,46.0,132.0,6,0.0,0.0,0.348484848484849,4,0.0,0.0,75,0.568181818181818,5,"OCT,NOV,DEC",3,5.0,79.14,5,2.51,5,8.33333333333333,3,662.8,6,4,63.0
45.0,Parapenaeopsis stylifera,SC,"IJMS, 1997,26 Chakraborty et al",PENAEIDAE,4045.0,Maharashtra,NW,1987.0,1990.0,Trawlnet,11.7,4,M,1.45,5,2.96,7.82,10.78,0.0,0.7254175,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236000,6.0,0.0,0.0,0.0,0.0,0.0,56.0,119.2,6,0.0,0.0,0.469798657718121,3,0.0,0.0,75,0.629194630872483,4,MAR-MAY,3,5.0,79.14,5,2.51,5,8.33333333333333,3,298.6,4,4,59.0
45.0,Parapenaeopsis stylifera,SC,"IJMS, 1997,26 Chakraborty et al",PENAEIDAE,4045.0,Maharashtra,NW,1987.0,1990.0,Trawlnet,11.7,4,F,2.15,6,3.6,4.0,7.6,0.0,0.5263158,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236000,6.0,0.0,0.0,0.0,0.0,0.0,56.0,140.8,6,0.0,0.0,0.397727272727273,4,0.0,0.0,75,0.532670454545454,6,MAR-MAY,3,5.0,79.14,5,2.51,5,8.33333333333333,3,298.6,4,4,61.0
45.0,Parapenaeopsis stylifera,SC,CMFRI annual report 2008-2009,PENAEIDAE,4045.0,Karnataka,SW,2008.0,2009.0,Trawlnet,11.7,4,C,1.4,5,2.76,3.2,5.96,0.0,0.5369127,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236000,6.0,0.0,0.0,0.0,0.0,0.0,46.0,192.0,6,0.0,0.0,0.239583333333333,5,0.0,0.0,75,0.390625,4,,3,5.0,79.14,5,2.51,5,8.33333333333333,3,662.8,6,4,61.0
45.0,Penaeus indicus,SC,"IJF1993,40(1,2) Rao et al",PENAEIDAE,4062.0,East coast,"SE,NE",1984.0,1988.0,Trawl,12.1,4,F,2.0,6,2.0,8.0,10.0,0.0,0.8,6.0,200.0,0.0,0.0,0.0,0.0,68000.0,731000.0,731000,6.0,0.0,0.0,0.0,0.0,0.0,103.0,230.0,5,0.0,0.0,0.447826086956522,3,0.0,0.0,120,0.521739130434783,6,"MAY,JUL,AUG,SEP",4,5.0,100.0,6,2.51,5,4.54545454545455,2,48.8,1,5,60.0
